 26 27.717 27.655 27.770 32227365 9.00 14635290 11.47 2.20 MI Benzene, 1-(1,5-dimethyl-4-hexenyl)-4-methyl- 
 27 27.823 27.765 27.955 95704950 26.73 22307501 17.49 4.29 MI Di-epi-.alpha.-cedrene 
 28 27.978 27.955 27.990 1005737 0.28 906364 0.71 1.11 MI Silane, (4-ethenylphenyl)trimethyl- 
 29 28.023 27.990 28.055 28282164 7.90 16635879 13.04 1.70 MI 1H-3a,7-Methanoazulene, octahydro-3,8,8-trimethyl-6-methylene-, [3R-(3.alpha.,3a.beta.,7.beta.,8a.alpha.)]- 
 30 28.070 28.060 28.090 841310 0.23 1005626 0.79 0.84 MI 1H-3a,7-Methanoazulene, 2,3,6,7,8,8a-hexahydro-1,4,9,9-tetramethyl-, (1.alpha.,3a.alpha.,7.alpha.,8a.beta.)- 
 31 28.106 28.095 28.125 8355 0.00 44886 0.04 0.19 MI 1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, [3R-(3.alpha.,3a.beta.,7.beta.,8a.alpha.)]- 
 32 28.142 28.130 28.165 122097 0.03 146938 0.12 0.83 MI 3,5-Diisopropylsalicylic acid 
 33 28.187 28.170 28.205 831323 0.23 691473 0.54 1.20 MI 4a(2H)-Naphthalenecarboxylic acid, 1,3,4,5,6,7-hexahydro-1,1-dimethyl-2-oxo-, ethyl ester 
 34 28.235 28.210 28.255 2314474 0.65 1606840 1.26 1.44 MI 5-Azulenemethanol, 1,2,3,3a,4,5,6,7-octahydro-.alpha.,.alpha.,3,8-tetramethyl-, [3S-(3.alpha.,3a.beta.,5.alpha.)]- 
 35 28.279 28.255 28.340 1435407 0.40 1053392 0.83 1.36 MI .alpha.-acorenol 
 36 28.372 28.355 28.410 241017 0.07 187219 0.15 1.29 MI 1,6,10,14,18,22-Tetracosahexaen-3-ol, 2,6,10,15,19,23-hexamethyl-, (all-E)- 
 37 28.426 28.410 28.445 46087 0.01 46250 0.04 1.00 MI 2,2-Dimethyl-3-(3,7,16,20-tetramethyl-heneicosa-3,7,11,15,19-pentaenyl)-oxirane 
 38 28.480 28.450 28.510 1294143 0.36 843771 0.66 1.53 MI .alpha.-Bisabolol 
 39 28.572 28.540 28.590 257820 0.07 223420 0.18 1.15 MI Acetamide, 2-(1,2-dihydro-2-imino-1-pyridyl)-N-(2,6-diethylphenyl)-N-methoxymethyl- 
 40 28.612 28.590 28.655 2324888 0.65 1446442 1.13 1.61 MI .alpha.-Bisabolol 
 41 28.723 28.690 28.745 1566613 0.44 850072 0.67 1.84 MI 3,5-Diisopropylsalicylic acid 
 42 28.759 28.740 28.790 1575103 0.44 1273793 1.00 1.24 MI Aromandendrene 
 43 28.817 28.795 28.845 302666 0.08 209346 0.16 1.45 MI .tau.-Cadinol 
 44 28.863 28.850 28.870 52276 0.01 57022 0.04 0.92 MI Cadina-1(10),6,8-triene 
 45 28.895 28.875 28.930 2440729 0.68 1435542 1.13 1.70 MI 2-Naphthalenemethanol, 2,3,4,4a,5,6,7,8-octahydro-.alpha.,.alpha.,4a,8-tetramethyl-, [2R-(2.alpha.,4a.beta.,8.beta.)]- 
 46 28.946 28.930 28.980 740642 0.21 738930 0.58 1.00 MI (-)-Globulol 
 47 29.047 29.020 29.090 1246510 0.35 635445 0.50 1.96 MI .alpha.-Bisabolol 
 48 29.122 29.095 29.205 2181985 0.61 840650 0.66 2.60 MI 1,6,10,14-Hexadecatetraen-3-ol, 3,7,11,15-tetramethyl-, (E,E)- 
 49 29.219 29.210 29.240 20394 0.01 25787 0.02 0.79 MI geranyl-.alpha.-terpinene 
 50 29.265 29.240 29.280 47399 0.01 42495 0.03 1.12 MI 1H-3a,7-Methanoazulen-5-ol, octahydro-3,8,8-trimethyl-6-methylene- 
 51 29.310 29.285 29.350 86829 0.02 41278 0.03 2.10 MI 1H-Cycloprop[e]azulen-7-ol, decahydro-1,1,7-trimethyl-4-methylene-, [1ar-(1a.alpha.,4a.alpha.,7.beta.,7a.beta.,7b.alpha.)]- 
 52 29.397 29.355 29.435 1460143 0.41 777106 0.61 1.88 MI Tricyclo[6.3.0.0(3,7)]undec-1(8)-en-3-ol, 2,2,5,5-tetramethyl- 
 53 29.471 29.435 29.610 33884 0.01 74467 0.06 0.46 MI 4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)- 
 54 29.635 29.610 29.675 246301 0.07 129154 0.10 1.91 MI 3,5,9-Trimethyl-deca-2,4,8-trien-1-ol 
 55 29.701 29.680 29.715 23666 0.01 21986 0.02 1.08 MI 2-(3-Methoxyphenyl)cyclohexanone 
 56 29.742 29.720 29.860 613979 0.17 259764 0.20 2.36 MI 1,6,10,14,18,22-Tetracosahexaen-3-ol, 2,6,10,15,19,23-hexamethyl-, (all-E)- 
 57 29.900 29.880 29.935 552647 0.15 473783 0.37 1.17 MI geranyl-.alpha.-terpinene 
 58 30.298 30.265 30.340 1042508 0.29 645160 0.51 1.62 MI geranyl-p-cymene 
 59 30.416 30.385 30.445 379551 0.11 291833 0.23 1.30 MI geranyl-.alpha.-terpinene 
 60 33.656 33.630 33.715 364711 0.10 171083 0.13 2.13 MI 1H-Indole-3-acetic acid, 2-oxopropyl ester 
 61 34.553 34.510 34.590 309986 0.09 140774 0.11 2.20 MI 18.alpha.-Olean-3.beta.-ol, acetate 
 62 34.694 34.645 34.800 415935 0.12 93587 0.07 4.44 MI Heptasiloxane, hexadecamethyl-
